D:\Users\INSTR-ADMIN\experiments\Ana\Nutrients\Acer_Nutrients_Plate25.eds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer_Nutrients_Plate25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23 08:20:54 AM PDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      172310454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172310454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuantStudioâ„¢ 3 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stage3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stage2, Step2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well,Omit,Sample Name,Target Name,Task,Reporter,Quencher,C_,Ct Mean,Ct SD,Quantity,Quantity Mean,Quantity SD,Y-Intercept,R(superscript 2),Slope,Efficiency,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Amp Status,Comments,Cq Conf,CQCONF,MTP,EXPFAIL,HIGHSD,NOAMP,Tm1,Tm2,Tm3,Tm4
A1,0,NTC,Acer,UNKNOWN,SYBR,None,Undetermined,,,,,,,,,,0,0.200,1,3,39,No Amp,,0.000,Y,N,Y,N,Y,60.001,,,
A2,0,+,A,UNKNOWN,SYBR,None,22.598,22.692,0.132,,,,,,,,0,0.200,1,3,18,Amp,,0.987,N,N,N,N,N,85.352,,,
A3,0,Sample 7,Acer,UNKNOWN,SYBR,None,23.388,23.543,0.220,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,74.446,,,
A4,0,Sample 7,A,UNKNOWN,SYBR,None,22.621,22.481,0.197,,,,,,,,0,0.200,1,3,18,Amp,,0.993,N,N,N,N,N,85.500,,,
A5,0,Sample 7,Acer,UNKNOWN,SYBR,None,23.699,23.543,0.220,,,,,,,,0,0.200,1,3,19,Amp,,0.990,N,N,N,N,N,74.446,,,
A6,0,Sample 7,A,UNKNOWN,SYBR,None,22.342,22.481,0.197,,,,,,,,0,0.200,1,3,16,Amp,,0.997,N,N,N,N,N,85.500,,,
A7,0,Sample 15,Acer,UNKNOWN,SYBR,None,23.620,23.747,0.180,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,74.446,,,
A8,0,Sample 15,A,UNKNOWN,SYBR,None,23.550,23.586,0.051,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,85.647,,,
A9,0,Sample 15,Acer,UNKNOWN,SYBR,None,23.874,23.747,0.180,,,,,,,,0,0.200,1,3,19,Amp,,0.998,N,N,N,N,N,74.446,,,
A10,0,Sample 15,A,UNKNOWN,SYBR,None,23.623,23.586,0.051,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.352,,,
A11,0,+,Acer,UNKNOWN,SYBR,None,20.693,20.758,0.093,,,,,,,,0,0.200,1,3,14,Amp,,0.989,N,N,N,N,N,74.298,,,
A12,0,NTC,A,UNKNOWN,SYBR,None,Undetermined,38.887,,,,,,,,,0,0.200,1,3,19,No Amp,,0.000,Y,Y,N,N,N,84.468,90.216,79.162,92.722
B1,0,Sample 1,Acer,UNKNOWN,SYBR,None,26.107,26.296,0.267,,,,,,,,0,0.200,1,3,21,Amp,,0.998,N,N,N,N,N,74.151,,,
B2,0,Sample 1,A,UNKNOWN,SYBR,None,23.903,24.053,0.213,,,,,,,,0,0.200,1,3,19,Amp,,0.997,N,N,N,N,N,85.352,,,
B3,0,Sample 1,Acer,UNKNOWN,SYBR,None,26.484,26.296,0.267,,,,,,,,0,0.200,1,3,21,Amp,,0.999,N,N,N,N,N,74.446,,,
B4,0,Sample 1,A,UNKNOWN,SYBR,None,24.204,24.053,0.213,,,,,,,,0,0.200,1,3,19,Amp,,0.996,N,N,N,N,N,85.352,,,
B5,0,Sample 8,Acer,UNKNOWN,SYBR,None,22.999,23.191,0.272,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.446,,,
B6,0,Sample 8,A,UNKNOWN,SYBR,None,22.483,22.590,0.152,,,,,,,,0,0.200,1,3,17,Amp,,0.979,N,N,N,N,N,85.500,,,
B7,0,Sample 8,Acer,UNKNOWN,SYBR,None,23.383,23.191,0.272,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,74.298,,,
B8,0,Sample 8,A,UNKNOWN,SYBR,None,22.698,22.590,0.152,,,,,,,,0,0.200,1,3,17,Amp,,0.995,N,N,N,N,N,85.500,,,
B9,0,Sample 16,Acer,UNKNOWN,SYBR,None,21.983,21.938,0.064,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,74.446,,,
B10,0,Sample 16,A,UNKNOWN,SYBR,None,23.109,23.180,0.101,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.352,,,
B11,0,Sample 16,Acer,UNKNOWN,SYBR,None,21.893,21.938,0.064,,,,,,,,0,0.200,1,3,17,Amp,,0.989,N,N,N,N,N,74.151,,,
B12,0,Sample 16,A,UNKNOWN,SYBR,None,23.252,23.180,0.101,,,,,,,,0,0.200,1,3,19,Amp,,0.990,N,N,N,N,N,85.352,,,
C1,0,Sample 2,Acer,UNKNOWN,SYBR,None,22.018,22.219,0.283,,,,,,,,0,0.200,1,3,16,Amp,,0.995,N,N,N,N,N,74.151,,,
C2,0,Sample 2,A,UNKNOWN,SYBR,None,23.869,24.011,0.200,,,,,,,,0,0.200,1,3,19,Amp,,0.998,N,N,N,N,N,85.205,,,
C3,0,Sample 2,Acer,UNKNOWN,SYBR,None,22.419,22.219,0.283,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.298,,,
C4,0,Sample 2,A,UNKNOWN,SYBR,None,24.153,24.011,0.200,,,,,,,,0,0.200,1,3,19,Amp,,0.995,N,N,N,N,N,85.352,,,
C5,0,Sample 9,Acer,UNKNOWN,SYBR,None,23.248,23.357,0.155,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.446,,,
C6,0,Sample 9,A,UNKNOWN,SYBR,None,22.457,22.559,0.145,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,85.500,,,
C7,0,Sample 9,Acer,UNKNOWN,SYBR,None,23.467,23.357,0.155,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.298,,,
C8,0,Sample 9,A,UNKNOWN,SYBR,None,22.662,22.559,0.145,,,,,,,,0,0.200,1,3,17,Amp,,0.996,N,N,N,N,N,85.500,,,
C9,0,Sample 17,Acer,UNKNOWN,SYBR,None,22.876,22.839,0.051,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,74.446,,,
C10,0,Sample 17,A,UNKNOWN,SYBR,None,23.432,23.451,0.026,,,,,,,,0,0.200,1,3,18,Amp,,0.995,N,N,N,N,N,85.352,,,
C11,0,Sample 17,Acer,UNKNOWN,SYBR,None,22.803,22.839,0.051,,,,,,,,0,0.200,1,3,16,Amp,,0.998,N,N,N,N,N,74.298,,,
C12,0,Sample 17,A,UNKNOWN,SYBR,None,23.469,23.451,0.026,,,,,,,,0,0.200,1,3,18,Amp,,0.994,N,N,N,N,N,85.352,,,
D1,0,Sample 3,Acer,UNKNOWN,SYBR,None,25.224,25.265,0.058,,,,,,,,0,0.200,1,3,19,Amp,,0.997,N,N,N,N,N,74.003,,,
D2,0,Sample 3,A,UNKNOWN,SYBR,None,24.831,25.055,0.317,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.205,,,
D3,0,Sample 3,Acer,UNKNOWN,SYBR,None,25.306,25.265,0.058,,,,,,,,0,0.200,1,3,20,Amp,,0.998,N,N,N,N,N,74.151,,,
D4,0,Sample 3,A,UNKNOWN,SYBR,None,25.280,25.055,0.317,,,,,,,,0,0.200,1,3,20,Amp,,0.997,N,N,N,N,N,85.205,,,
D5,0,Sample 10,Acer,UNKNOWN,SYBR,None,22.891,22.957,0.093,,,,,,,,0,0.200,1,3,18,Amp,,0.996,N,N,N,N,N,74.298,,,
D6,0,Sample 10,A,UNKNOWN,SYBR,None,22.844,22.778,0.092,,,,,,,,0,0.200,1,3,17,Amp,,0.996,N,N,N,N,N,85.058,,,
D7,0,Sample 10,Acer,UNKNOWN,SYBR,None,23.022,22.957,0.093,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,74.298,,,
D8,0,Sample 10,A,UNKNOWN,SYBR,None,22.713,22.778,0.092,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,85.352,,,
D9,0,Sample 18,Acer,UNKNOWN,SYBR,None,22.433,22.383,0.071,,,,,,,,0,0.200,1,3,17,Amp,,0.998,N,N,N,N,N,74.298,,,
D10,0,Sample 18,A,UNKNOWN,SYBR,None,23.559,23.608,0.069,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,85.352,,,
D11,0,Sample 18,Acer,UNKNOWN,SYBR,None,22.333,22.383,0.071,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.151,,,
D12,0,Sample 18,A,UNKNOWN,SYBR,None,23.656,23.608,0.069,,,,,,,,0,0.200,1,3,18,Amp,,0.996,N,N,N,N,N,85.205,,,
E1,0,Sample 4,Acer,UNKNOWN,SYBR,None,23.500,23.561,0.086,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.003,,,
E2,0,Sample 4,A,UNKNOWN,SYBR,None,22.686,22.897,0.299,,,,,,,,0,0.200,1,3,16,Amp,,0.940,N,N,N,N,N,85.058,,,
E3,0,Sample 4,Acer,UNKNOWN,SYBR,None,23.622,23.561,0.086,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.151,,,
E4,0,Sample 4,A,UNKNOWN,SYBR,None,23.109,22.897,0.299,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,85.205,,,
E5,0,Sample 11,Acer,UNKNOWN,SYBR,None,22.583,22.709,0.178,,,,,,,,0,0.200,1,3,16,Amp,,0.997,N,N,N,N,N,74.151,,,
E6,0,Sample 11,A,UNKNOWN,SYBR,None,22.945,22.914,0.044,,,,,,,,0,0.200,1,3,18,Amp,,0.968,N,N,N,N,N,85.205,,,
E7,0,Sample 11,Acer,UNKNOWN,SYBR,None,22.835,22.709,0.178,,,,,,,,0,0.200,1,3,17,Amp,,0.999,N,N,N,N,N,74.298,,,
E8,0,Sample 11,A,UNKNOWN,SYBR,None,22.883,22.914,0.044,,,,,,,,0,0.200,1,3,17,Amp,,0.995,N,N,N,N,N,85.352,,,
E9,0,Sample 19,Acer,UNKNOWN,SYBR,None,21.787,21.900,0.159,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.298,,,
E10,0,Sample 19,A,UNKNOWN,SYBR,None,23.347,23.284,0.088,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,85.058,,,
E11,0,Sample 19,Acer,UNKNOWN,SYBR,None,22.012,21.900,0.159,,,,,,,,0,0.200,1,3,16,Amp,,0.998,N,N,N,N,N,74.298,,,
E12,0,Sample 19,A,UNKNOWN,SYBR,None,23.222,23.284,0.088,,,,,,,,0,0.200,1,3,18,Amp,,0.993,N,N,N,N,N,85.205,,,
F1,0,Sample 5,Acer,UNKNOWN,SYBR,None,23.411,23.567,0.222,,,,,,,,0,0.200,1,3,19,Amp,,0.997,N,N,N,N,N,74.151,,,
F2,0,Sample 5,A,UNKNOWN,SYBR,None,22.739,22.898,0.224,,,,,,,,0,0.200,1,3,16,Amp,,0.916,N,N,N,N,N,85.058,,,
F3,0,Sample 5,Acer,UNKNOWN,SYBR,None,23.724,23.567,0.222,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,74.151,,,
F4,0,Sample 5,A,UNKNOWN,SYBR,None,23.056,22.898,0.224,,,,,,,,0,0.200,1,3,18,Amp,,0.970,N,N,N,N,N,85.205,,,
F5,0,Sample 12,Acer,UNKNOWN,SYBR,None,23.138,23.246,0.152,,,,,,,,0,0.200,1,3,18,Amp,,0.995,N,N,N,N,N,74.151,,,
F6,0,Sample 12,A,UNKNOWN,SYBR,None,23.616,23.657,0.059,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.205,,,
F7,0,Sample 12,Acer,UNKNOWN,SYBR,None,23.353,23.246,0.152,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.298,,,
F8,0,Sample 12,A,UNKNOWN,SYBR,None,23.698,23.657,0.059,,,,,,,,0,0.200,1,3,19,Amp,,0.997,N,N,N,N,N,85.352,,,
F9,0,Sample 20,Acer,UNKNOWN,SYBR,None,22.281,22.247,0.049,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.151,,,
F10,0,Sample 20,A,UNKNOWN,SYBR,None,23.791,23.745,0.064,,,,,,,,0,0.200,1,3,19,Amp,,0.997,N,N,N,N,N,85.058,,,
F11,0,Sample 20,Acer,UNKNOWN,SYBR,None,22.212,22.247,0.049,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.298,,,
F12,0,Sample 20,A,UNKNOWN,SYBR,None,23.700,23.745,0.064,,,,,,,,0,0.200,1,3,19,Amp,,0.992,N,N,N,N,N,85.205,,,
G1,0,Sample 6,Acer,UNKNOWN,SYBR,None,21.890,22.079,0.268,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.003,,,
G2,0,Sample 6,A,UNKNOWN,SYBR,None,22.731,22.706,0.036,,,,,,,,0,0.200,1,3,16,Amp,,0.996,N,N,N,N,N,84.910,,,
G3,0,Sample 6,Acer,UNKNOWN,SYBR,None,22.269,22.079,0.268,,,,,,,,0,0.200,1,3,17,Amp,,0.997,N,N,N,N,N,74.151,,,
G4,0,Sample 6,A,UNKNOWN,SYBR,None,22.680,22.706,0.036,,,,,,,,0,0.200,1,3,17,Amp,,0.996,N,N,N,N,N,85.205,,,
G5,0,Sample 13,Acer,UNKNOWN,SYBR,None,23.109,23.048,0.086,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,74.151,,,
G6,0,Sample 13,A,UNKNOWN,SYBR,None,23.300,23.121,0.254,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.058,,,
G7,0,Sample 13,Acer,UNKNOWN,SYBR,None,22.987,23.048,0.086,,,,,,,,0,0.200,1,3,18,Amp,,0.998,N,N,N,N,N,74.298,,,
G8,0,Sample 13,A,UNKNOWN,SYBR,None,22.941,23.121,0.254,,,,,,,,0,0.200,1,3,18,Amp,,0.997,N,N,N,N,N,85.500,,,
G9,0,Sample 21,Acer,UNKNOWN,SYBR,None,22.293,22.209,0.119,,,,,,,,0,0.200,1,3,16,Amp,,0.984,N,N,N,N,N,74.151,,,
G10,0,Sample 21,A,UNKNOWN,SYBR,None,23.280,23.439,0.225,,,,,,,,0,0.200,1,3,17,Amp,,0.996,N,N,N,N,N,85.205,,,
G11,0,Sample 21,Acer,UNKNOWN,SYBR,None,22.125,22.209,0.119,,,,,,,,0,0.200,1,3,16,Amp,,0.996,N,N,N,N,N,74.298,,,
G12,0,Sample 21,A,UNKNOWN,SYBR,None,23.598,23.439,0.225,,,,,,,,0,0.200,1,3,18,Amp,,0.991,N,N,N,N,N,85.205,,,
H1,0,NTC,Acer,UNKNOWN,SYBR,None,Undetermined,,,,,,,,,,0,0.200,1,3,39,No Amp,,0.000,Y,Y,Y,N,N,90.806,80.341,72.382,84.321
H2,0,+,A,UNKNOWN,SYBR,None,22.785,22.692,0.132,,,,,,,,0,0.200,1,3,17,Amp,,0.992,N,N,N,N,N,84.910,,,
H3,0,Sample 14,Acer,UNKNOWN,SYBR,None,22.611,22.498,0.159,,,,,,,,0,0.200,1,3,18,Amp,,0.999,N,N,N,N,N,73.856,,,
H4,0,Sample 14,A,UNKNOWN,SYBR,None,22.921,24.049,1.595,,,,,,,,0,0.200,1,3,18,Amp,,0.925,N,N,N,Y,N,85.205,,,
H5,0,Sample 14,Acer,UNKNOWN,SYBR,None,22.386,22.498,0.159,,,,,,,,0,0.200,1,3,16,Amp,,0.998,N,N,N,N,N,74.003,,,
H6,0,Sample 14,A,UNKNOWN,SYBR,None,25.177,24.049,1.595,,,,,,,,0,0.200,1,3,20,Amp,,0.918,N,N,N,Y,N,85.647,,,
H7,0,Sample 22,Acer,UNKNOWN,SYBR,None,21.680,21.841,0.227,,,,,,,,0,0.200,1,3,15,Amp,,0.997,N,N,N,N,N,74.298,,,
H8,0,Sample 22,A,UNKNOWN,SYBR,None,24.112,23.655,0.646,,,,,,,,0,0.200,1,3,19,Amp,,0.965,N,N,N,Y,N,85.352,,,
H9,0,Sample 22,Acer,UNKNOWN,SYBR,None,22.001,21.841,0.227,,,,,,,,0,0.200,1,3,16,Amp,,0.993,N,N,N,N,N,74.151,,,
H10,0,Sample 22,A,UNKNOWN,SYBR,None,23.198,23.655,0.646,,,,,,,,0,0.200,1,3,17,Amp,,0.995,N,N,N,Y,N,85.205,,,
H11,0,+,Acer,UNKNOWN,SYBR,None,20.824,20.758,0.093,,,,,,,,0,0.200,1,3,15,Amp,,0.990,N,N,N,N,N,74.298,,,
H12,0,NTC,A,UNKNOWN,SYBR,None,38.887,38.887,,,,,,,,,0,0.200,1,3,33,No Amp,,0.132,Y,N,N,N,N,75.625,,,
